state,county,NAME,population_size,percent_65plus
21,155,"Marion County, Kentucky",19717,14.8
48,401,"Rusk County, Texas",53457,14.8
17,029,"Coles County, Illinois",53037,14.8
53,073,"Whatcom County, Washington",207100,14.8
51,145,"Powhatan County, Virginia",28207,14.8
28,157,"Wilkinson County, Mississippi",9345,14.799999999999999
01,115,"St. Clair County, Alabama",85864,14.799999999999999
38,059,"Morton County, North Dakota",28985,14.799999999999999
12,039,"Gadsden County, Florida",46424,14.799999999999999
48,173,"Glasscock County, Texas",1180,14.799999999999999
48,413,"Schleicher County, Texas",3224,14.799999999999999
39,027,"Clinton County, Ohio",41892,14.799999999999999
13,149,"Heard County, Georgia",11617,14.799999999999999
42,043,"Dauphin County, Pennsylvania",271094,14.799999999999999
01,045,"Dale County, Alabama",49866,14.799999999999999
48,195,"Hansford County, Texas",5559,14.799999999999999
36,001,"Albany County, New York",307463,14.799999999999999
37,139,"Pasquotank County, North Carolina",40018,14.799999999999999
21,025,"Breathitt County, Kentucky",13591,14.799999999999999
13,169,"Jones County, Georgia",28738,14.799999999999999
28,029,"Copiah County, Mississippi",28921,14.799999999999999
26,125,"Oakland County, Michigan",1229503,14.700000000000001
40,083,"Logan County, Oklahoma",44493,14.700000000000001
72,054,"Florida Municipio, Puerto Rico",12408,14.700000000000001
48,199,"Hardin County, Texas",55375,14.700000000000001
51,770,"Roanoke city, Virginia",98736,14.700000000000001
49,007,"Carbon County, Utah",20927,14.700000000000001
22,051,"Jefferson Parish, Louisiana",435092,14.700000000000001
37,077,"Granville County, North Carolina",58109,14.700000000000001
12,091,"Okaloosa County, Florida",192237,14.700000000000001
51,061,"Fauquier County, Virginia",67463,14.700000000000001
48,361,"Orange County, Texas",83217,14.7
46,103,"Pennington County, South Dakota",106085,14.7
20,121,"Miami County, Kansas",32688,14.7
36,019,"Clinton County, New York",81685,14.7
13,109,"Evans County, Georgia",10814,14.7
45,077,"Pickens County, South Carolina",120124,14.7
45,021,"Cherokee County, South Carolina",55863,14.7
28,075,"Lauderdale County, Mississippi",79832,14.7
29,221,"Washington County, Missouri",25048,14.7
28,021,"Claiborne County, Mississippi",9330,14.7
48,271,"Kinney County, Texas",3577,14.7
05,091,"Miller County, Arkansas",43652,14.7
26,121,"Muskegon County, Michigan",171483,14.7
13,065,"Clinch County, Georgia",6791,14.7
18,005,"Bartholomew County, Indiana",79488,14.7
06,023,"Humboldt County, California",135034,14.7
13,249,"Schley County, Georgia",5074,14.7
31,047,"Dawson County, Nebraska",24069,14.7
51,081,"Greensville County, Virginia",11760,14.7
05,055,"Greene County, Arkansas",43382,14.7
36,103,"Suffolk County, New York",1501373,14.7
22,069,"Natchitoches Parish, Louisiana",39330,14.7
36,083,"Rensselaer County, New York",159900,14.7
40,021,"Cherokee County, Oklahoma",48097,14.7
46,065,"Hughes County, South Dakota",17466,14.600000000000001
22,093,"St. James Parish, Louisiana",21650,14.600000000000001
17,143,"Peoria County, Illinois",187112,14.600000000000001
48,233,"Hutchinson County, Texas",21858,14.600000000000001
21,041,"Carroll County, Kentucky",10830,14.600000000000001
05,069,"Jefferson County, Arkansas",73548,14.600000000000001
37,071,"Gaston County, North Carolina",209807,14.600000000000001
15,009,"Maui County, Hawaii",160863,14.600000000000001
50,015,"Lamoille County, Vermont",25027,14.600000000000001
20,037,"Crawford County, Kansas",39304,14.600000000000001
21,235,"Whitley County, Kentucky",35794,14.600000000000001
37,105,"Lee County, North Carolina",59418,14.6
36,023,"Cortland County, New York",49043,14.6
37,069,"Franklin County, North Carolina",62296,14.6
26,005,"Allegan County, Michigan",112837,14.6
55,105,"Rock County, Wisconsin",160727,14.6
48,005,"Angelina County, Texas",87748,14.6
40,051,"Grady County, Oklahoma",53612,14.6
72,003,"Aguada Municipio, Puerto Rico",40603,14.6
27,169,"Winona County, Minnesota",51213,14.6
72,045,"Comerio Municipio, Puerto Rico",20339,14.6
51,830,"Williamsburg city, Virginia",14754,14.6
16,083,"Twin Falls County, Idaho",80004,14.6
13,091,"Dodge County, Georgia",21180,14.6
01,011,"Bullock County, Alabama",10678,14.6
45,083,"Spartanburg County, South Carolina",291240,14.6
48,313,"Madison County, Texas",13838,14.6
19,021,"Buena Vista County, Iowa",20507,14.6
18,029,"Dearborn County, Indiana",49679,14.6
47,095,"Lake County, Tennessee",7687,14.6
22,079,"Rapides Parish, Louisiana",132225,14.599999999999998
72,057,"Guayama Municipio, Puerto Rico",43700,14.599999999999998
19,013,"Black Hawk County, Iowa",132496,14.599999999999998
39,089,"Licking County, Ohio",168693,14.599999999999998
18,133,"Putnam County, Indiana",37650,14.599999999999998
53,067,"Thurston County, Washington",262723,14.599999999999998
47,117,"Marshall County, Tennessee",31159,14.500000000000002
13,279,"Toombs County, Georgia",27210,14.5
49,019,"Grand County, Utah",9388,14.5
22,097,"St. Landry Parish, Louisiana",83613,14.5
18,085,"Kosciusko County, Indiana",77983,14.5
51,033,"Caroline County, Virginia",29349,14.5
48,115,"Dawson County, Texas",13542,14.5
32,027,"Pershing County, Nevada",6722,14.5
29,161,"Phelps County, Missouri",45029,14.5
39,065,"Hardin County, Ohio",31736,14.5
21,225,"Union County, Kentucky",15138,14.5
35,061,"Valencia County, New Mexico",76297,14.5
45,033,"Dillon County, South Carolina",31435,14.5
33,015,"Rockingham County, New Hampshire",299006,14.5
21,175,"Morgan County, Kentucky",13428,14.5
39,127,"Perry County, Ohio",36025,14.5
36,033,"Franklin County, New York",51280,14.5
32,011,"Eureka County, Nevada",1669,14.5
47,113,"Madison County, Tennessee",98184,14.5
51,069,"Frederick County, Virginia",81340,14.5
36,087,"Rockland County, New York",320688,14.5
48,255,"Karnes County, Texas",14879,14.5
72,047,"Corozal Municipio, Puerto Rico",35975,14.5
45,041,"Florence County, South Carolina",138330,14.499999999999998
13,233,"Polk County, Georgia",41215,14.499999999999998
35,005,"Chaves County, New Mexico",65811,14.499999999999998
47,003,"Bedford County, Tennessee",45986,14.4
55,055,"Jefferson County, Wisconsin",84345,14.4
18,079,"Jennings County, Indiana",28113,14.4
21,153,"Magoffin County, Kentucky",12979,14.4
72,043,"Coamo Municipio, Puerto Rico",40293,14.4
28,093,"Marshall County, Mississippi",36385,14.4
42,089,"Monroe County, Pennsylvania",167881,14.4
48,075,"Childress County, Texas",7059,14.4
20,075,"Hamilton County, Kansas",2586,14.4
18,109,"Morgan County, Indiana",69403,14.4
21,193,"Perry County, Kentucky",28041,14.4
13,261,"Sumter County, Georgia",31429,14.4
40,145,"Wagoner County, Oklahoma",75391,14.4
01,007,"Bibb County, Alabama",22604,14.4
35,043,"Sandoval County, New Mexico",136638,14.4
55,139,"Winnebago County, Wisconsin",169004,14.399999999999999
47,119,"Maury County, Tennessee",84089,14.399999999999999
17,091,"Kankakee County, Illinois",112221,14.399999999999999
19,181,"Warren County, Iowa",47542,14.3
13,075,"Cook County, Georgia",17033,14.3
46,071,"Jackson County, South Dakota",3237,14.3
13,205,"Mitchell County, Georgia",22982,14.3
18,167,"Vigo County, Indiana",108268,14.3
51,840,"Winchester city, Virginia",27168,14.3
31,151,"Saline County, Nebraska",14360,14.3
29,021,"Buchanan County, Missouri",89561,14.3
22,103,"St. Tammany Parish, Louisiana",242960,14.3
18,027,"Daviess County, Indiana",32411,14.3
29,135,"Moniteau County, Missouri",15801,14.3
22,017,"Caddo Parish, Louisiana",254742,14.3
19,167,"Sioux County, Iowa",34509,14.3
55,101,"Racine County, Wisconsin",194895,14.3
28,063,"Jefferson County, Mississippi",7586,14.3
21,173,"Montgomery County, Kentucky",27167,14.3
06,081,"San Mateo County, California",748731,14.299999999999999
35,006,"Cibola County, New Mexico",27382,14.299999999999999
30,005,"Blaine County, Montana",6598,14.299999999999999
21,125,"Laurel County, Kentucky",59751,14.299999999999999
18,033,"DeKalb County, Indiana",42449,14.299999999999999
48,079,"Cochran County, Texas",2993,14.299999999999999
48,211,"Hemphill County, Texas",4115,14.299999999999999
18,059,"Hancock County, Indiana",71328,14.299999999999999
13,159,"Jasper County, Georgia",13593,14.299999999999999
29,225,"Webster County, Missouri",36690,14.299999999999999
48,493,"Wilson County, Texas",45509,14.200000000000001
06,021,"Glenn County, California",28029,14.200000000000001
48,475,"Ward County, Texas",11225,14.200000000000001
48,469,"Victoria County, Texas",90099,14.200000000000001
72,051,"Dorado Municipio, Puerto Rico",38166,14.200000000000001
48,445,"Terry County, Texas",12687,14.200000000000001
37,053,"Currituck County, North Carolina",24492,14.200000000000001
53,063,"Spokane County, Washington",480832,14.200000000000001
55,097,"Portage County, Wisconsin",70432,14.200000000000001
28,149,"Warren County, Mississippi",48020,14.200000000000001
28,137,"Tate County, Mississippi",28415,14.200000000000001
55,063,"La Crosse County, Wisconsin",117048,14.200000000000001
47,165,"Sumner County, Tennessee",169623,14.2
18,001,"Adams County, Indiana",34642,14.2
18,089,"Lake County, Indiana",491596,14.2
39,095,"Lucas County, Ohio",436261,14.2
48,451,"Tom Green County, Texas",115056,14.2
36,061,"New York County, New York",1629507,14.2
45,053,"Jasper County, South Carolina",26549,14.2
48,415,"Scurry County, Texas",17238,14.2
40,087,"McClain County, Oklahoma",36512,14.2
09,015,"Windham County, Connecticut",117470,14.2
72,085,"Las Piedras Municipio, Puerto Rico",38605,14.2
25,015,"Hampshire County, Massachusetts",160759,14.2
06,075,"San Francisco County, California",840763,14.100000000000001
09,001,"Fairfield County, Connecticut",939983,14.100000000000001
28,099,"Neshoba County, Mississippi",29553,14.100000000000001
48,367,"Parker County, Texas",121418,14.100000000000001
39,149,"Shelby County, Ohio",49067,14.100000000000001
21,111,"Jefferson County, Kentucky",755809,14.100000000000001
48,127,"Dimmit County, Texas",10682,14.100000000000001
42,029,"Chester County, Pennsylvania",509797,14.100000000000001
06,101,"Sutter County, California",95247,14.100000000000001
37,097,"Iredell County, North Carolina",165066,14.100000000000001
36,085,"Richmond County, New York",472481,14.1
13,231,"Pike County, Georgia",17812,14.1
21,191,"Pendleton County, Kentucky",14514,14.1
53,037,"Kittitas County, Washington",42204,14.1
38,015,"Burleigh County, North Dakota",88223,14.1
48,253,"Jones County, Texas",19978,14.1
22,039,"Evangeline Parish, Louisiana",33768,14.1
08,059,"Jefferson County, Colorado",552344,14.1
39,129,"Pickaway County, Ohio",56515,14.1
72,075,"Juana Diaz Municipio, Puerto Rico",49259,14.1
36,079,"Putnam County, New York",99488,14.099999999999998
34,037,"Sussex County, New Jersey",145930,14.099999999999998
39,133,"Portage County, Ohio",161897,14.099999999999998
28,115,"Pontotoc County, Mississippi",30517,14.000000000000002
28,125,"Sharkey County, Mississippi",4805,14.000000000000002
12,049,"Hardee County, Florida",27468,14.000000000000002
13,005,"Bacon County, Georgia",11222,14.0
28,087,"Lowndes County, Mississippi",59699,14.0
24,025,"Harford County, Maryland",248966,14.0
27,083,"Lyon County, Minnesota",25699,14.0
05,115,"Pope County, Arkansas",62830,14.0
37,191,"Wayne County, North Carolina",124355,14.0
41,047,"Marion County, Oregon",323259,14.0
05,131,"Sebastian County, Arkansas",127273,14.0
47,189,"Wilson County, Tennessee",122445,14.0
26,093,"Livingston County, Michigan",184591,14.0
51,127,"New Kent County, Virginia",19560,14.0
37,067,"Forsyth County, North Carolina",361684,14.0
24,045,"Wicomico County, Maryland",101182,14.0
45,019,"Charleston County, South Carolina",372904,14.0
44,007,"Providence County, Rhode Island",630459,14.0
47,093,"Knox County, Tennessee",444348,14.0
40,001,"Adair County, Oklahoma",22236,14.0
18,043,"Floyd County, Indiana",75900,14.0
55,033,"Dunn County, Wisconsin",44159,14.0
51,187,"Warren County, Virginia",38481,14.0
72,099,"Moca Municipio, Puerto Rico",38815,14.0
45,085,"Sumter County, South Carolina",107777,14.0
20,069,"Gray County, Kansas",6065,14.0
48,205,"Hartley County, Texas",6121,14.0
19,163,"Scott County, Iowa",169994,14.0
13,305,"Wayne County, Georgia",30046,14.0
22,101,"St. Mary Parish, Louisiana",53441,13.999999999999998
01,097,"Mobile County, Alabama",414251,13.999999999999998
18,141,"St. Joseph County, Indiana",267246,13.999999999999998
51,199,"York County, Virginia",66471,13.900000000000002
41,027,"Hood River County, Oregon",22749,13.9
27,059,"Isanti County, Minnesota",38296,13.9
31,079,"Hall County, Nebraska",60792,13.9
22,011,"Beauregard Parish, Louisiana",36259,13.9
01,073,"Jefferson County, Alabama",659026,13.9
51,101,"King William County, Virginia",16097,13.9
18,113,"Noble County, Indiana",47546,13.9
35,015,"Eddy County, New Mexico",55641,13.9
21,197,"Powell County, Kentucky",12447,13.9
13,025,"Brantley County, Georgia",18452,13.9
48,497,"Wise County, Texas",61243,13.9
19,113,"Linn County, Iowa",216640,13.9
20,051,"Ellis County, Kansas",28993,13.9
28,079,"Leake County, Mississippi",23153,13.9
27,007,"Beltrami County, Minnesota",45434,13.899999999999999
13,193,"Macon County, Georgia",14045,13.899999999999999
45,045,"Greenville County, South Carolina",474903,13.899999999999999
49,015,"Emery County, Utah",10728,13.899999999999999
39,061,"Hamilton County, Ohio",804194,13.899999999999999
32,031,"Washoe County, Nevada",435019,13.899999999999999
02,105,"Hoonah-Angoon Census Area, Alaska",2128,13.899999999999999
13,035,"Butts County, Georgia",23445,13.899999999999999
29,027,"Callaway County, Missouri",44566,13.899999999999999
39,045,"Fairfield County, Ohio",149112,13.899999999999999
37,079,"Greene County, North Carolina",21328,13.8
29,147,"Nodaway County, Missouri",23186,13.8
28,081,"Lee County, Mississippi",85036,13.8
48,249,"Jim Wells County, Texas",41461,13.8
20,093,"Kearny County, Kansas",3952,13.8
45,063,"Lexington County, South Carolina",273843,13.8
72,029,"Canovanas Municipio, Puerto Rico",47432,13.8
48,183,"Gregg County, Texas",123178,13.8
28,107,"Panola County, Mississippi",34373,13.8
13,161,"Jeff Davis County, Georgia",14990,13.8
48,409,"San Patricio County, Texas",66070,13.8
12,113,"Santa Rosa County, Florida",161021,13.799999999999999
28,039,"George County, Mississippi",23104,13.799999999999999
01,109,"Pike County, Alabama",33155,13.799999999999999
46,061,"Hanson County, South Dakota",3386,13.799999999999999
18,019,"Clark County, Indiana",113181,13.799999999999999
12,117,"Seminole County, Florida",437346,13.799999999999999
34,007,"Camden County, New Jersey",511998,13.799999999999999
40,153,"Woodward County, Oklahoma",20986,13.799999999999999
18,127,"Porter County, Indiana",166570,13.799999999999999
12,019,"Clay County, Florida",197417,13.700000000000001
06,013,"Contra Costa County, California",1096068,13.700000000000001
28,059,"Jackson County, Mississippi",140676,13.700000000000001
34,015,"Gloucester County, New Jersey",290298,13.700000000000001
25,017,"Middlesex County, Massachusetts",1556116,13.700000000000001
29,097,"Jasper County, Missouri",117184,13.700000000000001
25,027,"Worcester County, Massachusetts",810935,13.7
32,015,"Lander County, Nevada",5946,13.7
56,009,"Converse County, Wyoming",14101,13.7
41,003,"Benton County, Oregon",86495,13.7
72,041,"Cidra Municipio, Puerto Rico",42298,13.7
29,043,"Christian County, Missouri",80904,13.7
56,023,"Lincoln County, Wyoming",18316,13.7
56,021,"Laramie County, Wyoming",95431,13.7
51,680,"Lynchburg city, Virginia",78158,13.7
28,053,"Humphreys County, Mississippi",8984,13.7
36,075,"Oswego County, New York",121183,13.7
51,183,"Sussex County, Virginia",11864,13.7
13,021,"Bibb County, Georgia",154816,13.600000000000001
31,179,"Wayne County, Nebraska",9425,13.600000000000001
30,041,"Hill County, Montana",16523,13.600000000000001
29,001,"Adair County, Missouri",25560,13.600000000000001
48,441,"Taylor County, Texas",134435,13.600000000000001
06,083,"Santa Barbara County, California",435850,13.600000000000001
35,013,"Do?a Ana County, New Mexico",213963,13.600000000000001
13,277,"Tift County, Georgia",40787,13.6
51,047,"Culpeper County, Virginia",48424,13.6
55,078,"Menominee County, Wisconsin",4451,13.6
48,283,"La Salle County, Texas",7191,13.6
13,071,"Colquitt County, Georgia",46024,13.6
48,485,"Wichita County, Texas",131957,13.6
13,297,"Walton County, Georgia",86201,13.6
51,740,"Portsmouth city, Virginia",96135,13.6
01,001,"Autauga County, Alabama",55221,13.6
41,049,"Morrow County, Oregon",11204,13.6
48,069,"Castro County, Texas",7948,13.6
29,119,"McDonald County, Missouri",22763,13.6
46,095,"Mellette County, South Dakota",2086,13.6
21,005,"Anderson County, Kentucky",21761,13.6
37,189,"Watauga County, North Carolina",52240,13.6
39,097,"Madison County, Ohio",43456,13.6
34,035,"Somerset County, New Jersey",330604,13.6
41,059,"Umatilla County, Oregon",76738,13.6
48,013,"Atascosa County, Texas",47050,13.6
35,001,"Bernalillo County, New Mexico",673943,13.599999999999998
27,109,"Olmsted County, Minnesota",148736,13.500000000000002
51,720,"Norton city, Virginia",4007,13.500000000000002
72,107,"Orocovis Municipio, Puerto Rico",22595,13.500000000000002
27,131,"Rice County, Minnesota",64886,13.5
17,163,"St. Clair County, Illinois",267029,13.5
28,011,"Bolivar County, Mississippi",33803,13.5
04,013,"Maricopa County, Arizona",4018143,13.5
48,219,"Hockley County, Texas",23322,13.5
46,093,"Meade County, South Dakota",26381,13.5
72,133,"Santa Isabel Municipio, Puerto Rico",22913,13.5
27,103,"Nicollet County, Minnesota",33086,13.5
26,163,"Wayne County, Michigan",1778969,13.5
21,037,"Campbell County, Kentucky",91475,13.5
39,173,"Wood County, Ohio",128885,13.5
50,011,"Franklin County, Vermont",48418,13.5
20,015,"Butler County, Kansas",66092,13.5
40,065,"Jackson County, Oklahoma",26056,13.5
22,113,"Vermilion Parish, Louisiana",59110,13.5
55,035,"Eau Claire County, Wisconsin",101281,13.5
08,067,"La Plata County, Colorado",53182,13.5
29,051,"Cole County, Missouri",76533,13.5
48,335,"Mitchell County, Texas",9169,13.499999999999998
56,007,"Carbon County, Wyoming",15739,13.499999999999998
19,193,"Woodbury County, Iowa",102530,13.499999999999998
34,021,"Mercer County, New Jersey",370212,13.4
22,057,"Lafourche Parish, Louisiana",97474,13.4
46,063,"Harding County, South Dakota",1328,13.4
22,019,"Calcasieu Parish, Louisiana",195887,13.4
72,077,"Juncos Municipio, Puerto Rico",40104,13.4
34,011,"Cumberland County, New Jersey",157035,13.4
25,019,"Nantucket County, Massachusetts",10556,13.4
10,003,"New Castle County, Delaware",549643,13.4
13,033,"Burke County, Georgia",23007,13.4
33,011,"Hillsborough County, New Hampshire",403972,13.4
13,009,"Baldwin County, Georgia",45795,13.4
21,211,"Shelby County, Kentucky",44290,13.4
48,465,"Val Verde County, Texas",48980,13.4
01,083,"Limestone County, Alabama",88805,13.4
30,083,"Richland County, Montana",11132,13.4
16,077,"Power County, Idaho",7731,13.4
48,143,"Erath County, Texas",40039,13.4
47,097,"Lauderdale County, Tennessee",27427,13.399999999999999
37,081,"Guilford County, North Carolina",506763,13.399999999999999
51,087,"Henrico County, Virginia",318864,13.399999999999999
08,069,"Larimer County, Colorado",318227,13.399999999999999
02,122,"Kenai Peninsula Borough, Alaska",57221,13.399999999999999
28,051,"Holmes County, Mississippi",18772,13.399999999999999
05,133,"Sevier County, Arkansas",17268,13.399999999999999
22,047,"Iberville Parish, Louisiana",33229,13.399999999999999
54,037,"Jefferson County, West Virginia",55214,13.399999999999999
16,041,"Franklin County, Idaho",12914,13.399999999999999
09,013,"Tolland County, Connecticut",151948,13.399999999999999
05,123,"St. Francis County, Arkansas",27345,13.3
22,043,"Grant Parish, Louisiana",22362,13.3
38,089,"Stark County, North Dakota",28628,13.3
21,147,"McCreary County, Kentucky",18001,13.3
72,149,"Villalba Municipio, Puerto Rico",24685,13.3
18,081,"Johnson County, Indiana",145645,13.3
01,089,"Madison County, Alabama",346438,13.3
12,067,"Lafayette County, Florida",8801,13.3
39,025,"Clermont County, Ohio",200285,13.3
51,650,"Hampton city, Virginia",137081,13.3
31,037,"Colfax County, Nebraska",10522,13.3
13,285,"Troup County, Georgia",68867,13.3
22,003,"Allen Parish, Louisiana",25653,13.299999999999999
27,025,"Chisago County, Minnesota",53834,13.299999999999999
24,031,"Montgomery County, Maryland",1017859,13.299999999999999
13,051,"Chatham County, Georgia",279290,13.299999999999999
06,051,"Mono County, California",14146,13.299999999999999
01,051,"Elmore County, Alabama",80763,13.299999999999999
36,081,"Queens County, New York",2301139,13.299999999999999
22,001,"Acadia Parish, Louisiana",62163,13.299999999999999
17,009,"Brown County, Illinois",6859,13.299999999999999
48,245,"Jefferson County, Texas",252872,13.200000000000001
72,073,"Jayuya Municipio, Puerto Rico",15890,13.200000000000001
22,045,"Iberia Parish, Louisiana",73938,13.200000000000001
21,051,"Clay County, Kentucky",21300,13.200000000000001
48,001,"Anderson County, Texas",57915,13.200000000000001
20,081,"Haskell County, Kansas",4130,13.200000000000001
28,131,"Stone County, Mississippi",17978,13.200000000000001
24,015,"Cecil County, Maryland",101960,13.200000000000001
48,389,"Reeves County, Texas",14179,13.2
72,111,"Pe?uelas Municipio, Puerto Rico",22770,13.2
28,151,"Washington County, Mississippi",49499,13.2
20,111,"Lyon County, Kansas",33462,13.2
29,095,"Jackson County, Missouri",680905,13.2
26,077,"Kalamazoo County, Michigan",256752,13.2
08,103,"Rio Blanco County, Colorado",6712,13.2
33,017,"Strafford County, New Hampshire",125273,13.2
16,033,"Clark County, Idaho",901,13.100000000000001
16,031,"Cassia County, Idaho",23369,13.100000000000001
13,139,"Hall County, Georgia",187916,13.100000000000001
27,009,"Benton County, Minnesota",39221,13.100000000000001
53,011,"Clark County, Washington",444506,13.1
48,381,"Randall County, Texas",126782,13.1
21,205,"Rowan County, Kentucky",23608,13.1
40,039,"Custer County, Oklahoma",28978,13.1
28,135,"Tallahatchie County, Mississippi",14959,13.1
08,049,"Grand County, Colorado",14411,13.1
34,023,"Middlesex County, New Jersey",830300,13.1
28,123,"Scott County, Mississippi",28293,13.1
05,093,"Mississippi County, Arkansas",44864,13.1
48,309,"McLennan County, Texas",241505,13.1
06,111,"Ventura County, California",840833,13.1
17,007,"Boone County, Illinois",53851,13.1
17,043,"DuPage County, Illinois",930412,13.000000000000002
72,063,"Gurabo Municipio, Puerto Rico",46765,13.000000000000002
05,119,"Pulaski County, Arkansas",390463,13.0
47,147,"Robertson County, Tennessee",67426,13.0
30,063,"Missoula County, Montana",111966,13.0
72,087,"Loiza Municipio, Puerto Rico",28454,13.0
21,113,"Jessamine County, Kentucky",50328,13.0
27,145,"Stearns County, Minnesota",152595,13.0
30,087,"Rosebud County, Montana",9352,13.0
05,079,"Lincoln County, Arkansas",14062,13.0
48,021,"Bastrop County, Texas",76948,13.0
24,003,"Anne Arundel County, Maryland",555280,13.0
04,001,"Apache County, Arizona",72124,13.0
13,095,"Dougherty County, Georgia",93310,13.0
27,039,"Dodge County, Minnesota",20290,13.0
21,029,"Bullitt County, Kentucky",76961,13.0
22,073,"Ouachita Parish, Louisiana",155769,13.0
48,461,"Upton County, Texas",3405,13.0
49,001,"Beaver County, Utah",6461,12.999999999999998
06,095,"Solano County, California",425753,12.999999999999998
02,290,"Yukon-Koyukuk Census Area, Alaska",5644,12.9
48,295,"Lipscomb County, Texas",3483,12.9
28,027,"Coahoma County, Mississippi",25254,12.9
13,157,"Jackson County, Georgia",61420,12.9
13,129,"Gordon County, Georgia",55889,12.9
01,101,"Montgomery County, Alabama",228138,12.9
18,039,"Elkhart County, Indiana",200685,12.9
34,039,"Union County, New Jersey",548744,12.9
06,087,"Santa Cruz County, California",269278,12.9
53,005,"Benton County, Washington",184930,12.899999999999999
13,219,"Oconee County, Georgia",34400,12.899999999999999
21,159,"Martin County, Kentucky",12631,12.899999999999999
32,003,"Clark County, Nevada",2035572,12.899999999999999
22,125,"West Feliciana Parish, Louisiana",15415,12.8
47,021,"Cheatham County, Tennessee",39422,12.8
06,059,"Orange County, California",3116069,12.8
06,065,"Riverside County, California",2298032,12.8
26,139,"Ottawa County, Michigan",273136,12.8
28,047,"Harrison County, Mississippi",196268,12.8
34,031,"Passaic County, New Jersey",507574,12.8
20,149,"Pottawatomie County, Kansas",22625,12.8
50,007,"Chittenden County, Vermont",159711,12.8
21,179,"Nelson County, Kentucky",44564,12.8
40,143,"Tulsa County, Oklahoma",623335,12.8
48,055,"Caldwell County, Texas",39347,12.8
22,099,"St. Martin Parish, Louisiana",53126,12.8
54,003,"Berkeley County, West Virginia",108724,12.8
13,049,"Charlton County, Georgia",13130,12.799999999999999
28,121,"Rankin County, Mississippi",146761,12.799999999999999
12,057,"Hillsborough County, Florida",1302884,12.799999999999999
29,099,"Jefferson County, Missouri",221577,12.799999999999999
29,183,"St. Charles County, Missouri",374805,12.799999999999999
18,003,"Allen County, Indiana",363453,12.799999999999999
48,187,"Guadalupe County, Texas",143460,12.700000000000001
48,251,"Johnson County, Texas",155450,12.700000000000001
48,449,"Titus County, Texas",32553,12.700000000000001
56,025,"Natrona County, Wyoming",80011,12.700000000000001
27,123,"Ramsey County, Minnesota",527411,12.7
08,039,"Elbert County, Colorado",23855,12.7
55,087,"Outagamie County, Wisconsin",180430,12.7
48,355,"Nueces County, Texas",352060,12.7
39,017,"Butler County, Ohio",372538,12.7
22,035,"East Carroll Parish, Louisiana",7501,12.7
06,011,"Colusa County, California",21396,12.7
20,189,"Stevens County, Kansas",5772,12.600000000000001
48,227,"Howard County, Texas",36105,12.600000000000001
17,031,"Cook County, Illinois",5236393,12.600000000000001
17,077,"Jackson County, Illinois",59534,12.600000000000001
37,155,"Robeson County, North Carolina",134871,12.6
22,065,"Madison Parish, Louisiana",11873,12.6
49,039,"Sanpete County, Utah",28261,12.6
26,067,"Ionia County, Michigan",64064,12.6
05,007,"Benton County, Arkansas",238198,12.6
55,009,"Brown County, Wisconsin",254717,12.6
45,091,"York County, South Carolina",240076,12.6
55,015,"Calumet County, Wisconsin",49678,12.6
51,800,"Suffolk city, Virginia",86184,12.6
16,011,"Bingham County, Idaho",45407,12.5
01,113,"Russell County, Alabama",58302,12.5
12,003,"Baker County, Florida",27135,12.5
48,347,"Nacogdoches County, Texas",65531,12.5
05,031,"Craighead County, Arkansas",101409,12.5
48,421,"Sherman County, Texas",3066,12.5
18,011,"Boone County, Indiana",60511,12.5
02,220,"Sitka City and Borough, Alaska",8943,12.5
48,369,"Parmer County, Texas",10004,12.5
12,129,"Wakulla County, Florida",31128,12.5
72,101,"Morovis Municipio, Puerto Rico",32294,12.5
53,077,"Yakima County, Washington",247408,12.5
06,039,"Madera County, California",153187,12.5
24,021,"Frederick County, Maryland",241373,12.5
48,189,"Hale County, Texas",35504,12.5
24,009,"Calvert County, Maryland",90114,12.5
13,225,"Peach County, Georgia",27086,12.499999999999998
31,019,"Buffalo County, Nebraska",47958,12.499999999999998
47,167,"Tipton County, Tennessee",61674,12.4
21,151,"Madison County, Kentucky",85838,12.4
35,045,"San Juan County, New Mexico",125133,12.4
22,015,"Bossier Parish, Louisiana",123403,12.4
48,167,"Galveston County, Texas",308163,12.4
17,063,"Grundy County, Illinois",50277,12.4
22,105,"Tangipahoa Parish, Louisiana",125486,12.4
01,117,"Shelby County, Alabama",203530,12.4
53,025,"Grant County, Washington",92070,12.4
48,507,"Zavala County, Texas",12060,12.4
29,165,"Platte County, Missouri",93394,12.4
27,013,"Blue Earth County, Minnesota",65125,12.4
40,009,"Beckham County, Oklahoma",23300,12.4
20,173,"Sedgwick County, Kansas",506529,12.399999999999999
48,291,"Liberty County, Texas",77486,12.399999999999999
28,035,"Forrest County, Mississippi",76267,12.399999999999999
40,109,"Oklahoma County, Oklahoma",754480,12.399999999999999
06,067,"Sacramento County, California",1465832,12.399999999999999
72,019,"Barranquitas Municipio, Puerto Rico",29805,12.399999999999999
27,027,"Clay County, Minnesota",60879,12.399999999999999
06,073,"San Diego County, California",3223096,12.3
39,165,"Warren County, Ohio",219916,12.3
29,047,"Clay County, Missouri",230361,12.3
20,103,"Leavenworth County, Kansas",78227,12.3
28,163,"Yazoo County, Mississippi",27911,12.3
48,371,"Pecos County, Texas",15807,12.3
