tab 	samples
azimuth	bed_dip	bed_dip_direction	citations	dip	location	method_codes	sample	site	software_packages
181.0	5.0	59.0	This study	29.0	unknown	FS-FD:SO-MAG	is052i	is052	pmagpy-3.22.1
248.0	5.0	59.0	This study	64.0	unknown	FS-FD:SO-MAG	is052j	is052	pmagpy-3.22.1
209.0	5.0	59.0	This study	63.0	unknown	FS-FD:SO-MAG	is053a	is053	pmagpy-3.22.1
280.0	5.0	59.0	This study	67.0	unknown	FS-FD:SO-MAG	is053b	is053	pmagpy-3.22.1
205.0	5.0	59.0	This study	66.0	unknown	FS-FD:SO-MAG	is053c	is053	pmagpy-3.22.1
243.0	5.0	59.0	This study	67.0	unknown	FS-FD:SO-MAG	is053d	is053	pmagpy-3.22.1
184.0	5.0	59.0	This study	67.0	unknown	FS-FD:SO-MAG	is053e	is053	pmagpy-3.22.1
190.0	5.0	59.0	This study	74.0	unknown	FS-FD:SO-MAG	is053f	is053	pmagpy-3.22.1
303.0	5.0	59.0	This study	60.0	unknown	FS-FD:SO-MAG	is053g	is053	pmagpy-3.22.1
258.0	5.0	59.0	This study	71.0	unknown	FS-FD:SO-MAG	is053h	is053	pmagpy-3.22.1
177.0	5.0	59.0	This study	57.0	unknown	FS-FD:SO-MAG	is053i	is053	pmagpy-3.22.1
206.0	5.0	59.0	This study	56.0	unknown	FS-FD:SO-MAG	is053j	is053	pmagpy-3.22.1
296.0	5.0	59.0	This study	70.0	unknown	FS-FD:SO-MAG	is053k	is053	pmagpy-3.22.1
186.0	5.0	59.0	This study	60.0	unknown	FS-FD:SO-MAG	is053l	is053	pmagpy-3.22.1
273.0	5.0	59.0	This study	69.0	unknown	FS-FD:SO-MAG	is053m	is053	pmagpy-3.22.1
263.0	5.0	59.0	This study	62.0	unknown	FS-FD:SO-MAG	is053n	is053	pmagpy-3.22.1
267.0	5.0	59.0	This study	62.0	unknown	FS-FD:SO-MAG	is053o	is053	pmagpy-3.22.1
284.0	5.0	59.0	This study	76.0	unknown	FS-FD:SO-MAG	is054a	is054	pmagpy-3.22.1
220.0	5.0	59.0	This study	61.0	unknown	FS-FD:SO-MAG	is054b	is054	pmagpy-3.22.1
246.0	5.0	59.0	This study	70.0	unknown	FS-FD:SO-MAG	is054c	is054	pmagpy-3.22.1
190.0	5.0	59.0	This study	66.0	unknown	FS-FD:SO-MAG	is054d	is054	pmagpy-3.22.1
260.0	5.0	59.0	This study	60.0	unknown	FS-FD:SO-MAG	is054e	is054	pmagpy-3.22.1
180.0	5.0	59.0	This study	63.0	unknown	FS-FD:SO-MAG	is054f	is054	pmagpy-3.22.1
188.0	5.0	59.0	This study	62.0	unknown	FS-FD:SO-MAG	is054g	is054	pmagpy-3.22.1
272.0	5.0	59.0	This study	62.0	unknown	FS-FD:SO-MAG	is054h	is054	pmagpy-3.22.1
170.0	5.0	59.0	This study	67.0	unknown	FS-FD:SO-MAG	is054i	is054	pmagpy-3.22.1
207.0	5.0	59.0	This study	64.0	unknown	FS-FD:SO-MAG	is054j	is054	pmagpy-3.22.1
218.0	5.0	59.0	This study	71.0	unknown	FS-FD:SO-MAG	is055a	is055	pmagpy-3.22.1
232.0	5.0	59.0	This study	61.0	unknown	FS-FD:SO-MAG	is055b	is055	pmagpy-3.22.1
251.0	5.0	59.0	This study	62.0	unknown	FS-FD:SO-MAG	is055c	is055	pmagpy-3.22.1
245.0	5.0	59.0	This study	52.0	unknown	FS-FD:SO-MAG	is055d	is055	pmagpy-3.22.1
280.0	5.0	59.0	This study	65.0	unknown	FS-FD:SO-MAG	is055e	is055	pmagpy-3.22.1
233.0	5.0	59.0	This study	57.0	unknown	FS-FD:SO-MAG	is055f	is055	pmagpy-3.22.1
301.0	5.0	59.0	This study	33.0	unknown	FS-FD:SO-MAG	is055g	is055	pmagpy-3.22.1
188.0	5.0	59.0	This study	64.0	unknown	FS-FD:SO-MAG	is055h	is055	pmagpy-3.22.1
205.0	5.0	59.0	This study	53.0	unknown	FS-FD:SO-MAG	is056a	is056	pmagpy-3.22.1
164.0	5.0	59.0	This study	56.0	unknown	FS-FD:SO-MAG	is056b	is056	pmagpy-3.22.1
234.0	5.0	59.0	This study	46.0	unknown	FS-FD:SO-MAG	is056c	is056	pmagpy-3.22.1
197.0	5.0	59.0	This study	49.0	unknown	FS-FD:SO-MAG	is056d	is056	pmagpy-3.22.1
245.0	5.0	59.0	This study	59.0	unknown	FS-FD:SO-MAG	is056e	is056	pmagpy-3.22.1
209.0	5.0	59.0	This study	70.0	unknown	FS-FD:SO-MAG	is056f	is056	pmagpy-3.22.1
261.0	5.0	59.0	This study	50.0	unknown	FS-FD:SO-MAG	is056g	is056	pmagpy-3.22.1
198.0	5.0	59.0	This study	66.0	unknown	FS-FD:SO-MAG	is056h	is056	pmagpy-3.22.1
22.0	6.0	55.0	This study	12.0	unknown	FS-FD:SO-MAG	is101a	is101	pmagpy-3.22.1
325.0	6.0	55.0	This study	43.0	unknown	FS-FD:SO-MAG	is101b	is101	pmagpy-3.22.1
26.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is101c	is101	pmagpy-3.22.1
331.0	6.0	55.0	This study	26.0	unknown	FS-FD:SO-MAG	is101d	is101	pmagpy-3.22.1
33.0	6.0	55.0	This study	54.0	unknown	FS-FD:SO-MAG	is101e	is101	pmagpy-3.22.1
314.0	6.0	55.0	This study	14.0	unknown	FS-FD:SO-MAG	is101f	is101	pmagpy-3.22.1
313.0	6.0	55.0	This study	32.0	unknown	FS-FD:SO-MAG	is101g	is101	pmagpy-3.22.1
338.0	6.0	55.0	This study	51.0	unknown	FS-FD:SO-MAG	is101h	is101	pmagpy-3.22.1
40.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is101i	is101	pmagpy-3.22.1
338.0	6.0	55.0	This study	13.0	unknown	FS-FD:SO-MAG	is101j	is101	pmagpy-3.22.1
39.0	6.0	55.0	This study	31.0	unknown	FS-FD:SO-MAG	is102a	is102	pmagpy-3.22.1
16.0	6.0	55.0	This study	52.0	unknown	FS-FD:SO-MAG	is102b	is102	pmagpy-3.22.1
32.0	6.0	55.0	This study	36.0	unknown	FS-FD:SO-MAG	is102c	is102	pmagpy-3.22.1
78.0	6.0	55.0	This study	74.0	unknown	FS-FD:SO-MAG	is102d	is102	pmagpy-3.22.1
269.0	6.0	55.0	This study	64.0	unknown	FS-FD:SO-MAG	is102e	is102	pmagpy-3.22.1
302.0	6.0	55.0	This study	58.0	unknown	FS-FD:SO-MAG	is102f	is102	pmagpy-3.22.1
228.0	6.0	55.0	This study	69.0	unknown	FS-FD:SO-MAG	is102g	is102	pmagpy-3.22.1
220.0	6.0	55.0	This study	38.0	unknown	FS-FD:SO-MAG	is102h	is102	pmagpy-3.22.1
112.0	6.0	55.0	This study	35.0	unknown	FS-FD:SO-MAG	is102i	is102	pmagpy-3.22.1
63.0	6.0	55.0	This study	6.0	unknown	FS-FD:SO-MAG	is102j	is102	pmagpy-3.22.1
32.0	6.0	55.0	This study	12.0	unknown	FS-FD:SO-MAG	is102k	is102	pmagpy-3.22.1
29.0	6.0	55.0	This study	18.0	unknown	FS-FD:SO-MAG	is102l	is102	pmagpy-3.22.1
233.0	6.0	55.0	This study	60.0	unknown	FS-FD:SO-MAG	is102m	is102	pmagpy-3.22.1
69.0	6.0	55.0	This study	66.0	unknown	FS-FD:SO-MAG	is102n	is102	pmagpy-3.22.1
42.0	6.0	55.0	This study	73.0	unknown	FS-FD:SO-MAG	is102o	is102	pmagpy-3.22.1
36.0	6.0	55.0	This study	51.0	unknown	FS-FD:SO-MAG	is103a	is103	pmagpy-3.22.1
71.0	6.0	55.0	This study	33.0	unknown	FS-FD:SO-MAG	is103b	is103	pmagpy-3.22.1
346.0	6.0	55.0	This study	24.0	unknown	FS-FD:SO-MAG	is103c	is103	pmagpy-3.22.1
95.0	6.0	55.0	This study	8.0	unknown	FS-FD:SO-MAG	is103d	is103	pmagpy-3.22.1
345.0	6.0	55.0	This study	44.0	unknown	FS-FD:SO-MAG	is103e	is103	pmagpy-3.22.1
55.0	6.0	55.0	This study	45.0	unknown	FS-FD:SO-MAG	is103f	is103	pmagpy-3.22.1
328.0	6.0	55.0	This study	22.0	unknown	FS-FD:SO-MAG	is103g	is103	pmagpy-3.22.1
83.0	6.0	55.0	This study	23.0	unknown	FS-FD:SO-MAG	is103h	is103	pmagpy-3.22.1
320.0	6.0	55.0	This study	41.0	unknown	FS-FD:SO-MAG	is103i	is103	pmagpy-3.22.1
55.0	6.0	55.0	This study	45.0	unknown	FS-FD:SO-MAG	is103j	is103	pmagpy-3.22.1
37.0	6.0	55.0	This study	38.0	unknown	FS-FD:SO-MAG	is103k	is103	pmagpy-3.22.1
29.0	6.0	55.0	This study	29.0	unknown	FS-FD:SO-MAG	is104a	is104	pmagpy-3.22.1
323.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is104b	is104	pmagpy-3.22.1
222.0	6.0	55.0	This study	26.0	unknown	FS-FD:SO-MAG	is104c	is104	pmagpy-3.22.1
33.0	6.0	55.0	This study	48.0	unknown	FS-FD:SO-MAG	is104d	is104	pmagpy-3.22.1
330.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is104e	is104	pmagpy-3.22.1
359.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is104f	is104	pmagpy-3.22.1
73.0	6.0	55.0	This study	12.0	unknown	FS-FD:SO-MAG	is104g	is104	pmagpy-3.22.1
126.0	6.0	55.0	This study	12.0	unknown	FS-FD:SO-MAG	is104h	is104	pmagpy-3.22.1
62.0	6.0	55.0	This study	18.0	unknown	FS-FD:SO-MAG	is104i	is104	pmagpy-3.22.1
88.0	6.0	55.0	This study	25.0	unknown	FS-FD:SO-MAG	is104j	is104	pmagpy-3.22.1
360.0	6.0	55.0	This study	54.0	unknown	FS-FD:SO-MAG	is104k	is104	pmagpy-3.22.1
348.0	6.0	55.0	This study	31.0	unknown	FS-FD:SO-MAG	is104l	is104	pmagpy-3.22.1
320.0	6.0	55.0	This study	62.0	unknown	FS-FD:SO-MAG	is104m	is104	pmagpy-3.22.1
340.0	6.0	55.0	This study	50.0	unknown	FS-FD:SO-MAG	is104n	is104	pmagpy-3.22.1
59.0	6.0	55.0	This study	39.0	unknown	FS-FD:SO-MAG	is104o	is104	pmagpy-3.22.1
26.0	6.0	55.0	This study	33.0	unknown	FS-FD:SO-MAG	is105a	is105	pmagpy-3.22.1
60.0	6.0	55.0	This study	62.0	unknown	FS-FD:SO-MAG	is105b	is105	pmagpy-3.22.1
347.0	6.0	55.0	This study	38.0	unknown	FS-FD:SO-MAG	is105c	is105	pmagpy-3.22.1
71.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is105d	is105	pmagpy-3.22.1
61.0	6.0	55.0	This study	27.0	unknown	FS-FD:SO-MAG	is105e	is105	pmagpy-3.22.1
13.0	6.0	55.0	This study	50.0	unknown	FS-FD:SO-MAG	is105f	is105	pmagpy-3.22.1
49.0	6.0	55.0	This study	74.0	unknown	FS-FD:SO-MAG	is105g	is105	pmagpy-3.22.1
50.0	6.0	55.0	This study	22.0	unknown	FS-FD:SO-MAG	is105h	is105	pmagpy-3.22.1
9.0	6.0	55.0	This study	21.0	unknown	FS-FD:SO-MAG	is105i	is105	pmagpy-3.22.1
342.0	6.0	55.0	This study	12.0	unknown	FS-FD:SO-MAG	is105j	is105	pmagpy-3.22.1
33.0	6.0	55.0	This study	26.0	unknown	FS-FD:SO-MAG	is105k	is105	pmagpy-3.22.1
36.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is105l	is105	pmagpy-3.22.1
67.0	6.0	55.0	This study	36.0	unknown	FS-FD:SO-MAG	is105m	is105	pmagpy-3.22.1
59.0	6.0	55.0	This study	29.0	unknown	FS-FD:SO-MAG	is105n	is105	pmagpy-3.22.1
155.0	6.0	55.0	This study	31.0	unknown	FS-FD:SO-MAG	is105o	is105	pmagpy-3.22.1
147.0	6.0	55.0	This study	20.0	unknown	FS-FD:SO-MAG	is105p	is105	pmagpy-3.22.1
41.0	6.0	55.0	This study	38.0	unknown	FS-FD:SO-MAG	is106a	is106	pmagpy-3.22.1
64.0	6.0	55.0	This study	99.0	unknown	FS-FD:SO-MAG	is106b	is106	pmagpy-3.22.1
29.0	6.0	55.0	This study	69.0	unknown	FS-FD:SO-MAG	is106c	is106	pmagpy-3.22.1
10.0	6.0	55.0	This study	66.0	unknown	FS-FD:SO-MAG	is106d	is106	pmagpy-3.22.1
16.0	6.0	55.0	This study	77.0	unknown	FS-FD:SO-MAG	is106e	is106	pmagpy-3.22.1
331.0	6.0	55.0	This study	76.0	unknown	FS-FD:SO-MAG	is106f	is106	pmagpy-3.22.1
326.0	6.0	55.0	This study	75.0	unknown	FS-FD:SO-MAG	is106g	is106	pmagpy-3.22.1
43.0	6.0	55.0	This study	89.0	unknown	FS-FD:SO-MAG	is106h	is106	pmagpy-3.22.1
342.0	6.0	55.0	This study	78.0	unknown	FS-FD:SO-MAG	is106i	is106	pmagpy-3.22.1
344.0	6.0	55.0	This study	75.0	unknown	FS-FD:SO-MAG	is106j	is106	pmagpy-3.22.1
5.0	6.0	55.0	This study	81.0	unknown	FS-FD:SO-MAG	is106k	is106	pmagpy-3.22.1
1.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is106l	is106	pmagpy-3.22.1
4.0	6.0	55.0	This study	36.0	unknown	FS-FD:SO-MAG	is106m	is106	pmagpy-3.22.1
73.0	6.0	55.0	This study	32.0	unknown	FS-FD:SO-MAG	is106n	is106	pmagpy-3.22.1
56.0	6.0	55.0	This study	19.0	unknown	FS-FD:SO-MAG	is106o	is106	pmagpy-3.22.1
73.0	6.0	55.0	This study	13.0	unknown	FS-FD:SO-MAG	is106p	is106	pmagpy-3.22.1
128.0	6.0	55.0	This study	34.0	unknown	FS-FD:SO-MAG	is106q	is106	pmagpy-3.22.1
11.0	6.0	55.0	This study	26.0	unknown	FS-FD:SO-MAG	is106r	is106	pmagpy-3.22.1
345.0	6.0	55.0	This study	27.0	unknown	FS-FD:SO-MAG	is106s	is106	pmagpy-3.22.1
354.0	6.0	55.0	This study	25.0	unknown	FS-FD:SO-MAG	is106t	is106	pmagpy-3.22.1
48.0	6.0	55.0	This study	25.0	unknown	FS-FD:SO-MAG	is106u	is106	pmagpy-3.22.1
23.0	6.0	55.0	This study	16.0	unknown	FS-FD:SO-MAG	is106v	is106	pmagpy-3.22.1
14.0	6.0	55.0	This study	55.0	unknown	FS-FD:SO-MAG	is106w	is106	pmagpy-3.22.1
27.0	6.0	55.0	This study	54.0	unknown	FS-FD:SO-MAG	is106x	is106	pmagpy-3.22.1
27.0	6.0	55.0	This study	20.0	unknown	FS-FD:SO-MAG	is107a	is107	pmagpy-3.22.1
10.0	6.0	55.0	This study	90.0	unknown	FS-FD:SO-MAG	is107b	is107	pmagpy-3.22.1
33.0	6.0	55.0	This study	39.0	unknown	FS-FD:SO-MAG	is107c	is107	pmagpy-3.22.1
9.0	6.0	55.0	This study	41.0	unknown	FS-FD:SO-MAG	is107d	is107	pmagpy-3.22.1
7.0	6.0	55.0	This study	49.0	unknown	FS-FD:SO-MAG	is107e	is107	pmagpy-3.22.1
288.0	6.0	55.0	This study	10.0	unknown	FS-FD:SO-MAG	is107f	is107	pmagpy-3.22.1
16.0	6.0	55.0	This study	55.0	unknown	FS-FD:SO-MAG	is107g	is107	pmagpy-3.22.1
322.0	6.0	55.0	This study	68.0	unknown	FS-FD:SO-MAG	is107h	is107	pmagpy-3.22.1
349.0	6.0	55.0	This study	34.0	unknown	FS-FD:SO-MAG	is107i	is107	pmagpy-3.22.1
273.0	6.0	55.0	This study	41.0	unknown	FS-FD:SO-MAG	is107j	is107	pmagpy-3.22.1
14.0	6.0	55.0	This study	30.0	unknown	FS-FD:SO-MAG	is107k	is107	pmagpy-3.22.1
18.0	6.0	55.0	This study	16.0	unknown	FS-FD:SO-MAG	is107l	is107	pmagpy-3.22.1
74.0	6.0	55.0	This study	28.0	unknown	FS-FD:SO-MAG	is107m	is107	pmagpy-3.22.1
351.0	6.0	55.0	This study	8.0	unknown	FS-FD:SO-MAG	is107o	is107	pmagpy-3.22.1
358.0	6.0	55.0	This study	31.0	unknown	FS-FD:SO-MAG	is108a	is108	pmagpy-3.22.1
57.0	6.0	55.0	This study	22.0	unknown	FS-FD:SO-MAG	is108b	is108	pmagpy-3.22.1
351.0	6.0	55.0	This study	23.0	unknown	FS-FD:SO-MAG	is108c	is108	pmagpy-3.22.1
6.0	6.0	55.0	This study	27.0	unknown	FS-FD:SO-MAG	is108d	is108	pmagpy-3.22.1
4.0	6.0	55.0	This study	25.0	unknown	FS-FD:SO-MAG	is108e	is108	pmagpy-3.22.1
319.0	6.0	55.0	This study	73.0	unknown	FS-FD:SO-MAG	is108f	is108	pmagpy-3.22.1
51.0	6.0	55.0	This study	50.0	unknown	FS-FD:SO-MAG	is108g	is108	pmagpy-3.22.1
265.0	6.0	55.0	This study	6.0	unknown	FS-FD:SO-MAG	is108h	is108	pmagpy-3.22.1
315.0	6.0	55.0	This study	28.0	unknown	FS-FD:SO-MAG	is108i	is108	pmagpy-3.22.1
29.0	6.0	55.0	This study	39.0	unknown	FS-FD:SO-MAG	is109a	is109	pmagpy-3.22.1
29.0	6.0	55.0	This study	66.0	unknown	FS-FD:SO-MAG	is109b	is109	pmagpy-3.22.1
41.0	6.0	55.0	This study	69.0	unknown	FS-FD:SO-MAG	is109c	is109	pmagpy-3.22.1
4.0	6.0	55.0	This study	37.0	unknown	FS-FD:SO-MAG	is109d	is109	pmagpy-3.22.1
2.0	6.0	55.0	This study	34.0	unknown	FS-FD:SO-MAG	is109e	is109	pmagpy-3.22.1
341.0	6.0	55.0	This study	42.0	unknown	FS-FD:SO-MAG	is109f	is109	pmagpy-3.22.1
321.0	6.0	55.0	This study	32.0	unknown	FS-FD:SO-MAG	is109g	is109	pmagpy-3.22.1
24.0	6.0	55.0	This study	30.0	unknown	FS-FD:SO-MAG	is109h	is109	pmagpy-3.22.1
41.0	6.0	55.0	This study	37.0	unknown	FS-FD:SO-MAG	is110a	is110	pmagpy-3.22.1
347.0	6.0	55.0	This study	82.0	unknown	FS-FD:SO-MAG	is110b	is110	pmagpy-3.22.1
4.0	6.0	55.0	This study	67.0	unknown	FS-FD:SO-MAG	is110c	is110	pmagpy-3.22.1
154.0	6.0	55.0	This study	17.0	unknown	FS-FD:SO-MAG	is110d	is110	pmagpy-3.22.1
154.0	6.0	55.0	This study	18.0	unknown	FS-FD:SO-MAG	is110e	is110	pmagpy-3.22.1
24.0	6.0	55.0	This study	46.0	unknown	FS-FD:SO-MAG	is110f	is110	pmagpy-3.22.1
2.0	6.0	55.0	This study	44.0	unknown	FS-FD:SO-MAG	is110g	is110	pmagpy-3.22.1
314.0	6.0	55.0	This study	46.0	unknown	FS-FD:SO-MAG	is111a	is111	pmagpy-3.22.1
337.0	6.0	55.0	This study	46.0	unknown	FS-FD:SO-MAG	is111b	is111	pmagpy-3.22.1
3.0	6.0	55.0	This study	49.0	unknown	FS-FD:SO-MAG	is111c	is111	pmagpy-3.22.1
310.0	6.0	55.0	This study	15.0	unknown	FS-FD:SO-MAG	is111d	is111	pmagpy-3.22.1
35.0	6.0	55.0	This study	53.0	unknown	FS-FD:SO-MAG	is111e	is111	pmagpy-3.22.1
29.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is111f	is111	pmagpy-3.22.1
297.0	6.0	55.0	This study	53.0	unknown	FS-FD:SO-MAG	is111g	is111	pmagpy-3.22.1
287.0	6.0	55.0	This study	60.0	unknown	FS-FD:SO-MAG	is111h	is111	pmagpy-3.22.1
299.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is111i	is111	pmagpy-3.22.1
38.0	6.0	55.0	This study	23.0	unknown	FS-FD:SO-MAG	is111j	is111	pmagpy-3.22.1
19.0	6.0	55.0	This study	26.0	unknown	FS-FD:SO-MAG	is112a	is112	pmagpy-3.22.1
20.0	6.0	55.0	This study	41.0	unknown	FS-FD:SO-MAG	is112b	is112	pmagpy-3.22.1
46.0	6.0	55.0	This study	61.0	unknown	FS-FD:SO-MAG	is112c	is112	pmagpy-3.22.1
14.0	6.0	55.0	This study	52.0	unknown	FS-FD:SO-MAG	is112d	is112	pmagpy-3.22.1
17.0	6.0	55.0	This study	45.0	unknown	FS-FD:SO-MAG	is112e	is112	pmagpy-3.22.1
287.0	6.0	55.0	This study	58.0	unknown	FS-FD:SO-MAG	is112f	is112	pmagpy-3.22.1
297.0	6.0	55.0	This study	58.0	unknown	FS-FD:SO-MAG	is112g	is112	pmagpy-3.22.1
234.0	6.0	55.0	This study	65.0	unknown	FS-FD:SO-MAG	is112h	is112	pmagpy-3.22.1
62.0	6.0	55.0	This study	64.0	unknown	FS-FD:SO-MAG	is112i	is112	pmagpy-3.22.1
136.0	6.0	55.0	This study	23.0	unknown	FS-FD:SO-MAG	is112j	is112	pmagpy-3.22.1
330.0	6.0	55.0	This study	21.0	unknown	FS-FD:SO-MAG	is112k	is112	pmagpy-3.22.1
73.0	6.0	55.0	This study	49.0	unknown	FS-FD:SO-MAG	is113a	is113	pmagpy-3.22.1
89.0	6.0	55.0	This study	50.0	unknown	FS-FD:SO-MAG	is113b	is113	pmagpy-3.22.1
80.0	6.0	55.0	This study	76.0	unknown	FS-FD:SO-MAG	is113c	is113	pmagpy-3.22.1
9.0	6.0	55.0	This study	90.0	unknown	FS-FD:SO-MAG	is113d	is113	pmagpy-3.22.1
5.0	6.0	55.0	This study	83.0	unknown	FS-FD:SO-MAG	is113e	is113	pmagpy-3.22.1
103.0	6.0	55.0	This study	64.0	unknown	FS-FD:SO-MAG	is113f	is113	pmagpy-3.22.1
63.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is113g	is113	pmagpy-3.22.1
55.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is113h	is113	pmagpy-3.22.1
111.0	6.0	55.0	This study	60.0	unknown	FS-FD:SO-MAG	is113i	is113	pmagpy-3.22.1
27.0	6.0	55.0	This study	34.0	unknown	FS-FD:SO-MAG	is114a	is114	pmagpy-3.22.1
41.0	6.0	55.0	This study	13.0	unknown	FS-FD:SO-MAG	is114b	is114	pmagpy-3.22.1
123.0	6.0	55.0	This study	65.0	unknown	FS-FD:SO-MAG	is114c	is114	pmagpy-3.22.1
358.0	6.0	55.0	This study	24.0	unknown	FS-FD:SO-MAG	is114d	is114	pmagpy-3.22.1
274.0	6.0	55.0	This study	12.0	unknown	FS-FD:SO-MAG	is114e	is114	pmagpy-3.22.1
7.0	6.0	55.0	This study	10.0	unknown	FS-FD:SO-MAG	is114f	is114	pmagpy-3.22.1
251.0	6.0	55.0	This study	15.0	unknown	FS-FD:SO-MAG	is114g	is114	pmagpy-3.22.1
32.0	6.0	55.0	This study	70.0	unknown	FS-FD:SO-MAG	is114h	is114	pmagpy-3.22.1
99.0	6.0	55.0	This study	44.0	unknown	FS-FD:SO-MAG	is114i	is114	pmagpy-3.22.1
104.0	6.0	55.0	This study	72.0	unknown	FS-FD:SO-MAG	is114j	is114	pmagpy-3.22.1
289.0	6.0	55.0	This study	65.0	unknown	FS-FD:SO-MAG	is115a	is115	pmagpy-3.22.1
295.0	6.0	55.0	This study	67.0	unknown	FS-FD:SO-MAG	is115b	is115	pmagpy-3.22.1
340.0	6.0	55.0	This study	47.0	unknown	FS-FD:SO-MAG	is115c	is115	pmagpy-3.22.1
258.0	6.0	55.0	This study	43.0	unknown	FS-FD:SO-MAG	is115d	is115	pmagpy-3.22.1
279.0	6.0	55.0	This study	54.0	unknown	FS-FD:SO-MAG	is115e	is115	pmagpy-3.22.1
253.0	6.0	55.0	This study	70.0	unknown	FS-FD:SO-MAG	is115f	is115	pmagpy-3.22.1
320.0	6.0	55.0	This study	41.0	unknown	FS-FD:SO-MAG	is115g	is115	pmagpy-3.22.1
308.0	6.0	55.0	This study	43.0	unknown	FS-FD:SO-MAG	is115h	is115	pmagpy-3.22.1
265.0	6.0	55.0	This study	26.0	unknown	FS-FD:SO-MAG	is115i	is115	pmagpy-3.22.1
13.0	6.0	55.0	This study	23.0	unknown	FS-FD:SO-MAG	is116a	is116	pmagpy-3.22.1
44.0	6.0	55.0	This study	76.0	unknown	FS-FD:SO-MAG	is116b	is116	pmagpy-3.22.1
335.0	6.0	55.0	This study	58.0	unknown	FS-FD:SO-MAG	is116c	is116	pmagpy-3.22.1
83.0	6.0	55.0	This study	85.0	unknown	FS-FD:SO-MAG	is116d	is116	pmagpy-3.22.1
9.0	6.0	55.0	This study	77.0	unknown	FS-FD:SO-MAG	is116e	is116	pmagpy-3.22.1
294.0	6.0	55.0	This study	70.0	unknown	FS-FD:SO-MAG	is116f	is116	pmagpy-3.22.1
309.0	6.0	55.0	This study	58.0	unknown	FS-FD:SO-MAG	is116g	is116	pmagpy-3.22.1
6.0	6.0	55.0	This study	61.0	unknown	FS-FD:SO-MAG	is116h	is116	pmagpy-3.22.1
300.0	6.0	55.0	This study	52.0	unknown	FS-FD:SO-MAG	is116i	is116	pmagpy-3.22.1
358.0	6.0	55.0	This study	38.0	unknown	FS-FD:SO-MAG	is116j	is116	pmagpy-3.22.1
343.0	6.0	55.0	This study	54.0	unknown	FS-FD:SO-MAG	is116k	is116	pmagpy-3.22.1
325.0	6.0	55.0	This study	63.0	unknown	FS-FD:SO-MAG	is116l	is116	pmagpy-3.22.1
307.0	6.0	55.0	This study	28.0	unknown	FS-FD:SO-MAG	is116m	is116	pmagpy-3.22.1
41.0	6.0	55.0	This study	38.0	unknown	FS-FD:SO-MAG	is116n	is116	pmagpy-3.22.1
32.0	6.0	55.0	This study	14.0	unknown	FS-FD:SO-MAG	is116o	is116	pmagpy-3.22.1
315.0	6.0	55.0	This study	67.0	unknown	FS-FD:SO-MAG	is116p	is116	pmagpy-3.22.1
280.0	6.0	55.0	This study	25.0	unknown	FS-FD:SO-MAG	is116q	is116	pmagpy-3.22.1
9.0	6.0	55.0	This study	60.0	unknown	FS-FD:SO-MAG	is116r	is116	pmagpy-3.22.1
309.0	6.0	55.0	This study	67.0	unknown	FS-FD:SO-MAG	is116s	is116	pmagpy-3.22.1
12.0	6.0	55.0	This study	32.0	unknown	FS-FD:SO-MAG	is116t	is116	pmagpy-3.22.1
357.0	6.0	55.0	This study	72.0	unknown	FS-FD:SO-MAG	is117a	is117	pmagpy-3.22.1
338.0	6.0	55.0	This study	77.0	unknown	FS-FD:SO-MAG	is117b	is117	pmagpy-3.22.1
357.0	6.0	55.0	This study	61.0	unknown	FS-FD:SO-MAG	is117c	is117	pmagpy-3.22.1
274.0	6.0	55.0	This study	53.0	unknown	FS-FD:SO-MAG	is117d	is117	pmagpy-3.22.1
355.0	6.0	55.0	This study	44.0	unknown	FS-FD:SO-MAG	is117e	is117	pmagpy-3.22.1
99.0	6.0	55.0	This study	90.0	unknown	FS-FD:SO-MAG	is117f	is117	pmagpy-3.22.1
39.0	6.0	55.0	This study	65.0	unknown	FS-FD:SO-MAG	is117g	is117	pmagpy-3.22.1
293.0	6.0	55.0	This study	71.0	unknown	FS-FD:SO-MAG	is117h	is117	pmagpy-3.22.1
342.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is117i	is117	pmagpy-3.22.1
77.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is117j	is117	pmagpy-3.22.1
19.0	6.0	55.0	This study	59.0	unknown	FS-FD:SO-MAG	is117k	is117	pmagpy-3.22.1
94.0	6.0	55.0	This study	34.0	unknown	FS-FD:SO-MAG	is117l	is117	pmagpy-3.22.1
